"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Quadrant","Survey","Survey Area","Time Searched","Microhabitat Type","Specimen Collected"
Rotation 1,1303,2009,17-Jun-09,BJO,NE,1,25X15,5,WMF,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,1,25X15,5,WPW,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,1,25X15,5,WDS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,1,25X15,5,WSB,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,1,25X15,5,BC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,1,25X15,5,CL,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,1,25X15,5,RR,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,LH,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,LS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,WPW,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,WMF,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,WDS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,WSB,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,CL,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,RR,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,1,25X15,5,BC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,LS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,WSB,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,LH,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,WPW,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,WMF,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,WDS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,CL,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,BC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,1,25X15,5,RR,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,LS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,LH,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,WDS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,WSB,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,WMF,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,WPW,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,CL,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,BC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,1,25X15,5,RR,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,2,2X25,10,TD,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,2,2X25,10,TC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,2,2X25,10,TS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,2,2X25,10,HB,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,2,2X25,10,UC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,2,2X25,10,UO,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,2,2X25,10,DC,NONE,
Rotation 1,1303,2009,17-Jun-09,BJO,NE,2,2X25,10,DM,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,2,2X25,10,TD,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,2,2X25,10,TC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,2,2X25,10,TS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,2,2X25,10,HB,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,2,2X25,10,UC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,2,2X25,10,UO,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,2,2X25,10,DC,NONE,
Rotation 1,1303,2009,17-Jun-09,BJO,NW,2,2X25,10,DM,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,2,2X25,10,TD,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,2,2X25,10,TC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,2,2X25,10,TS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,2,2X25,10,HB,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,2,2X25,10,UC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,2,2X25,10,UO,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,2,2X25,10,DM,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SE,2,2X25,10,DC,NONE,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,2,2X25,10,TD,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,2,2X25,10,TC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,2,2X25,10,TS,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,2,2X25,10,HB,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,2,2X25,10,UC,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,2,2X25,10,DC,NONE,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,2,2X25,10,UO,VNA,
Rotation 1,1303,2009,17-Jun-09,BJO,SW,2,2X25,10,DM,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,LS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,LH,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,WDS,C,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,WSB,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,WPW,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,WMF,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,RR,NONE,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,BC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,1,25X15,10,CL,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,LS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,LH,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,WMF,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,WSB,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,WDS,C,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,WPW,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,BC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,RR,NONE,
Rotation 1,1304,2011,26-May-11,MBO,NW,1,25X15,20,CL,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,LH,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,LS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,WPW,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,WDS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,WMF,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,WSB,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,CL,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,BC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,1,25X15,10,RR,NONE,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,LS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,LH,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,WMF,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,WPW,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,WDS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,WSB,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,CL,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,RR,NONE,
Rotation 1,1304,2011,26-May-11,MBO,SW,1,25X15,10,BC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,2,2X25,10,TD,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,2,2X25,10,TS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,2,2X25,10,HB,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,2,2X25,10,TC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,2,2X25,10,UC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,2,2X25,10,UO,C,
Rotation 1,1304,2011,26-May-11,MBO,NE,2,2X25,10,DC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NE,2,2X25,10,DM,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,2,2X25,10,HB,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,2,2X25,10,TS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,2,2X25,10,TC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,2,2X25,10,TD,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,2,2X25,10,DM,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,2,2X25,10,DC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,NW,2,2X25,10,UO,C,
Rotation 1,1304,2011,26-May-11,MBO,NW,2,2X25,10,UC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,2,2X25,10,TD,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,2,2X25,10,TC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,2,2X25,10,TS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,2,2X25,10,HB,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,2,2X25,10,DM,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,2,2X25,10,DC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,2,2X25,10,UC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SE,2,2X25,10,UO,C,
Rotation 1,1304,2011,26-May-11,MBO,SW,2,2X25,10,TD,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,2,2X25,10,TC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,2,2X25,10,TS,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,2,2X25,10,HB,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,2,2X25,10,DC,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,2,2X25,10,UO,C,
Rotation 1,1304,2011,26-May-11,MBO,SW,2,2X25,10,DM,VNA,
Rotation 1,1304,2011,26-May-11,MBO,SW,2,2X25,10,UC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,LS,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,LH,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,WMF,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,WPW,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,WDS,NONE,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,WSB,NONE,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,CL,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,RR,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,1,25X15,15,BC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,LH,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,LS,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,WDS,NONE,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,WPW,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,WSB,NONE,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,WMF,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,CL,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,BC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,1,25X15,15,RR,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,LH,C,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,WDS,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,LS,C,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,WMF,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,WPW,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,WSB,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,RR,C,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,BC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,1,25X15,25,CL,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,LH,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,LS,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,WMF,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,WSB,NONE,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,WDS,NONE,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,WPW,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,BC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,RR,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,1,25X15,15,CL,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,2,2X25,10,TS,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,2,2X25,10,TC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,2,2X25,10,TD,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,2,2X25,10,HB,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,2,2X25,10,DM,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,2,2X25,10,DC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,2,2X25,10,UO,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NE,2,2X25,10,UC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,2,2X25,10,HB,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,2,2X25,10,TS,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,2,2X25,10,TD,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,2,2X25,10,TC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,2,2X25,10,DC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,2,2X25,10,UO,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,2,2X25,10,UC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,NW,2,2X25,10,DM,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,2,2X25,10,TD,C,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,2,2X25,10,TC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,2,2X25,10,TS,C,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,2,2X25,10,HB,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,2,2X25,10,UC,C,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,2,2X25,10,UO,C,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,2,2X25,10,DM,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SE,2,2X25,10,DC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,2,2X25,10,TD,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,2,2X25,10,TC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,2,2X25,10,TS,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,2,2X25,10,HB,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,2,2X25,10,UC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,2,2X25,10,DC,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,2,2X25,10,UO,VNA,
Rotation 1,1305,2009,18-Jun-09,BJO,SW,2,2X25,10,DM,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,LH,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,LS,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,WPW,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,WDS,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,WSB,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,WMF,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,RR,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,BC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,1,25X15,5,CL,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,LS,C,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,LH,None,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,WPW,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,WSB,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,WMF,C,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,WDS,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,CL,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,RR,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,1,25X15,25,BC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,LS,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,LH,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,WDS,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,WMF,None,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,WSB,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,WPW,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,RR,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,CL,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,1,25X15,10,BC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,LH,C,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,LS,C,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,WMF,C,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,WPW,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,WDS,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,WSB,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,RR,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,CL,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,1,25X15,25,BC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,2,2X25,10,HB,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,2,2X25,10,TS,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,2,2X25,10,TD,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,2,2X25,10,TC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,2,2X25,10,UC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,2,2X25,10,UO,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NE,2,2X25,10,DC,None,
Rotation 1,1306,2013,28-May-13,SVE,NE,2,2X25,10,DM,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,2,2X25,10,TS,None,
Rotation 1,1306,2013,28-May-13,SVE,NW,2,2X25,10,TD,C,
Rotation 1,1306,2013,28-May-13,SVE,NW,2,2X25,10,TC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,2,2X25,10,HB,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,2,2X25,10,UO,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,2,2X25,10,DC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,2,2X25,10,UC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,2,2X25,10,TC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,NW,2,2X25,10,DM,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,2,2X25,10,HB,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,2,2X25,10,TS,None,
Rotation 1,1306,2013,28-May-13,SVE,SE,2,2X25,10,TD,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,2,2X25,10,DC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,2,2X25,10,DM,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,2,2X25,10,UO,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SE,2,2X25,10,UC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,2,2X25,10,HB,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,2,2X25,10,TS,None,
Rotation 1,1306,2013,28-May-13,SVE,SW,2,2X25,10,TC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,2,2X25,10,TD,C,
Rotation 1,1306,2013,28-May-13,SVE,SW,2,2X25,10,UC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,2,2X25,10,UO,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,2,2X25,10,DC,VNA,
Rotation 1,1306,2013,28-May-13,SVE,SW,2,2X25,10,DM,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,LH,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,LS,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,WMF,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,WSB,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,WDS,None,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,WPW,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,RR,None,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,CL,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,1,25X15,15,BC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,LS,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,LH,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,WSB,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,WDS,C,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,WPW,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,WMF,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,BC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,RR,None,
Rotation 1,1307,2013,29-May-13,SVE,NW,1,25X15,15,CL,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,LH,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,LS,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,WPW,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,WDS,None,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,WMF,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,WSB,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,RR,None,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,CL,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,1,25X15,15,BC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,LS,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,LH,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,WMF,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,WSB,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,WDS,None,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,WPW,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,BC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,RR,None,
Rotation 1,1307,2013,29-May-13,SVE,SW,1,25X15,15,CL,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,2,2X25,10,TC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,2,2X25,10,TD,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,2,2X25,10,HB,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,2,2X25,10,TS,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,2,2X25,10,DM,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,2,2X25,10,UO,C,
Rotation 1,1307,2013,29-May-13,SVE,NE,2,2X25,10,DC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NE,2,2X25,10,UC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,2,2X25,10,HB,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,2,2X25,10,TD,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,2,2X25,10,TC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,2,2X25,10,TS,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,2,2X25,10,DM,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,2,2X25,10,DC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,2,2X25,10,HB,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,2,2X25,10,UC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,NW,2,2X25,10,UO,C,
Rotation 1,1307,2013,29-May-13,SVE,SE,2,2X25,10,TC,VNA,
Rotation 1,1307,2013,29-May-13,SVE,SE,2,2X25,10,TS,None,
